code,pinyin,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002288,CHKJ,超华科技,元器件,广东,0.0,8.0,9.32,33.65,16.24,5.61,5.49,0.59,-0.026000000000000002,1.66,3.91,20090903,0.45,0.05,-9.66,-194.08,15.44,-2.62,57535.0
002289,STYS,ST宇顺,元器件,深圳,0.0,2.59,2.8,3.98,2.94,0.99,17.05,6.08,-0.078,1.1,8.56,20090903,-16.94,-6.04,-38.58,56.93,9.8,-22.03,10000.0
002290,STZKC,ST中科创,家用电器,江苏,24.54,2.16,2.43,14.11,11.42,1.58,11.26,4.64,0.21,1.8,3.81,20090903,-9.75,-4.02,-0.71,114.35,16.34,4.11,12818.0
002291,XQL,星期六,服饰,广东,0.0,5.36,7.38,53.09,30.44,1.1,23.0,3.11,-0.154,4.36,4.58,20090903,1.08,0.15,2.79,-207.88,28.22,-8.06,56178.0
002292,AFYL,奥飞娱乐,影视音像,广东,0.0,8.14,13.57,60.02,21.6,2.67,20.73,1.53,-0.034,2.85,2.65,20090910,2.49,0.18,-14.14,-139.12,36.39,-2.63,78360.0
002293,LLSH,罗莱生活,纺织,江苏,22.39,7.76,8.28,55.13,36.26,8.72,7.97,0.96,0.43700000000000006,4.9,2.66,20090910,20.31,2.45,-4.07,1.12,44.21,11.12,25980.0
002294,XLT,信立泰,化学制药,深圳,83.15,10.46,10.46,71.36,22.18,11.78,0.0,0.0,0.26,5.53,5.12,20090910,45.74,4.37,-40.12,-62.69,69.33,12.53,40936.0
002295,JYGF,精艺股份,铜,广东,41.7,2.5,2.51,29.8,26.36,2.02,6.17,2.46,0.13,4.83,1.55,20090929,3.09,1.23,-1.81,-31.93,3.48,0.87,14274.0
002296,HHKJ,辉煌科技,通信设备,河南,34.35,3.33,3.9,20.38,13.57,1.59,7.22,1.85,0.18,4.05,1.95,20090929,5.42,1.39,9.87,15.62,48.5,20.62,42294.0
002297,BYXC,博云新材,矿物制品,湖南,374.65,4.7,4.71,18.99,10.32,4.96,11.47,2.43,0.013999999999999999,2.92,2.47,20090929,-2.52,-0.53,-3.56,149.14,27.01,2.62,52607.0
002298,ZDXF,中电兴发,软件服务,安徽,19.36,5.5,6.92,74.78,43.31,5.21,27.81,4.02,0.4,6.37,1.56,20090929,10.33,1.49,-4.89,60.02,39.33,13.59,51662.0
002299,SNFZ,圣农发展,农业综合,福建,12.62,11.08,12.44,148.89,36.51,99.4,42.5,3.42,1.46,8.45,2.89,20091021,43.91,3.53,-3.5,-33.23,24.46,18.15,50404.0
002300,TYDL,太阳电缆,电气设备,福建,21.58,6.57,6.57,43.25,27.77,11.55,3.48,0.53,0.217,2.35,2.65,20091021,3.07,0.47,15.69,11.67,7.69,2.55,43189.0
002301,QXJT,齐心集团,文教休闲,深圳,34.8,7.33,7.34,78.08,59.3,4.96,20.23,2.76,0.33,4.68,3.24,20091021,8.86,1.21,40.14,30.66,11.88,3.93,20695.0
002302,XBJS,西部建设,水泥,新疆,14.08,12.39,12.62,271.75,237.94,20.05,28.08,2.22,0.515,6.1,1.58,20091103,34.72,2.75,-2.62,6.28,12.5,4.01,73522.0
002303,MYS,美盈森,造纸,深圳,33.4,9.2,15.31,72.52,35.28,14.72,12.43,0.81,0.1,3.13,1.43,20091103,13.19,0.86,-5.0,-49.17,28.29,6.79,54609.0
002304,YHGF,洋河股份,白酒,江苏,27.54,12.49,15.07,479.03,314.71,67.59,7.42,0.49,4.78,25.34,6.91,20091106,361.93,24.02,-10.35,0.55,73.2,37.99,81203.0
002305,NGZY,南国置业,区域地产,湖北,0.0,17.33,17.34,291.24,279.95,6.33,12.8,0.74,-0.222,2.11,1.1,20091106,4.09,0.24,-26.93,-1383.83,-6.57,-13.13,56872.0
002306,STYW,ST云网,酒店餐饮,北京,0.0,7.93,8.4,1.6,1.31,0.08,4.07,0.49,-0.03,0.01,431.91,20091111,-11.95,-1.42,46.84,-36.51,41.81,-26.51,33335.0
002307,BXLQ,北新路桥,建筑工程,新疆,111.23,8.92,10.55,380.71,135.61,9.23,11.15,1.06,0.035,2.71,1.94,20091111,5.24,0.5,-6.76,0.33,11.23,0.6,73571.0
002308,WCGF,威创股份,IT设备,广东,15.11,9.06,9.06,28.86,20.64,0.16,14.45,1.59,0.29,2.84,2.09,20091127,0.54,0.06,-45.25,195.31,45.91,61.17,41703.0
002309,ZLJT,中利集团,电气设备,江苏,0.0,6.98,8.72,197.64,135.52,35.63,61.34,7.04,-0.37,9.54,0.57,20091127,13.48,1.55,-28.15,-1683.21,11.31,-5.36,28248.0
002310,DFYL,东方园林,建筑工程,北京,528.79,25.61,26.85,458.01,292.01,12.71,16.47,0.61,0.01,4.63,1.03,20091127,73.35,2.73,18.01,102.05,22.36,0.4,91012.0
002311,HDJT,海大集团,饲料,广东,34.23,15.87,16.01,281.64,161.23,72.77,29.62,1.85,1.32,7.2,8.2,20091127,64.58,4.03,23.35,46.8,12.44,4.73,20622.0
002312,STKG,三泰控股,化工原料,四川,10.13,13.24,13.78,76.96,30.21,20.95,27.36,1.99,0.47,2.74,2.25,20091203,-3.05,-0.22,562.08,775.98,19.97,16.67,71736.0
002313,RHZN,日海智能,通信设备,深圳,0.0,3.11,3.74,73.46,59.54,2.86,21.3,5.69,-0.26,8.41,1.68,20091203,5.84,1.56,-14.8,-206.23,16.42,-2.93,21000.0
002314,NSKG,南山控股,区域地产,深圳,0.0,11.37,27.08,534.81,358.9,23.73,26.73,0.99,-0.055,3.0,1.18,20091203,24.47,0.9,17.85,-291.28,31.4,-4.12,45926.0
002315,JDKJ,焦点科技,互联网,江苏,33.09,1.66,3.06,31.95,15.72,0.65,10.08,3.3,0.45,7.09,2.79,20091209,3.88,1.27,12.94,-13.53,73.23,16.7,29417.0
002316,YLFZ,亚联发展,软件服务,深圳,0.0,2.93,3.93,30.18,15.88,2.72,1.91,0.49,-0.096,1.74,2.86,20091209,0.61,0.15,-21.13,-201.97,14.59,-1.52,30156.0
002317,ZSYY,众生药业,中成药,广东,24.54,7.13,8.14,56.13,31.35,5.57,14.34,1.76,0.38,5.17,2.34,20091211,18.07,2.22,-31.72,-18.21,64.92,23.01,34316.0
002318,JLTC,久立特材,特种钢,浙江,12.26,8.18,8.42,66.3,37.21,13.91,7.67,0.91,0.65,4.18,2.56,20091211,16.82,2.0,9.2,41.57,29.08,15.33,41333.0
002319,STLT,*ST乐通,染料涂料,广东,4154.64,2.0,2.0,6.11,2.04,3.57,1.04,0.52,0.001,0.68,10.8,20091211,-1.91,-0.96,-20.09,101.84,25.18,0.1,10395.0
002320,HXGF,海峡股份,水运,海南,51.77,14.86,14.86,42.2,17.19,21.18,10.41,0.7,0.14800000000000002,2.68,3.8,20091216,10.17,0.68,-8.6,25.7,38.62,28.09,45000.0
002321,HYNY,华英农业,农业综合,河南,0.0,5.31,5.34,79.07,34.04,20.73,16.15,3.02,-0.877,3.82,0.93,20091216,-1.47,-0.28,-48.12,-733.15,-11.54,-20.96,53295.0
002322,LGHK,理工环科,软件服务,浙江,19.34,3.44,3.97,36.72,12.9,2.64,18.94,4.77,0.55,7.69,1.72,20091218,9.41,2.37,10.99,33.44,67.45,32.81,15399.0
002323,STYB,*ST雅博,建筑工程,山东,151.52,3.18,7.46,14.44,13.64,0.14,0.91,0.12,0.017,0.12,28.68,20091218,-1.91,-0.26,24.03,144.73,1.71,18.3,18131.0
002324,PLT,普利特,塑料,上海,26.5,4.91,8.45,42.7,28.23,8.62,1.8,0.21,0.43,3.18,4.8,20091218,14.81,1.75,20.74,226.3,24.17,11.7,31702.0
002325,HTGF,洪涛股份,装修装饰,深圳,0.0,9.44,12.5,125.67,88.13,15.13,9.15,0.73,-0.043,2.39,1.24,20091222,6.74,0.54,-11.97,-149.98,16.93,-2.11,47067.0
002326,YTKJ,永太科技,化工原料,浙江,26.62,6.7,8.77,72.86,27.08,18.74,8.74,1.0,0.259,3.9,2.36,20091222,14.57,1.66,-7.25,-28.45,27.95,9.18,88238.0
002327,FAN,富安娜,纺织,深圳,19.73,5.1,8.53,42.22,21.77,9.3,0.83,0.1,0.33,4.11,2.06,20091230,23.63,2.77,1.29,11.78,54.1,16.18,28624.0
002328,XPGF,新朋股份,汽车配件,上海,35.82,5.5,7.62,45.14,22.63,12.1,8.9,1.17,0.11,3.34,1.64,20091230,7.94,1.04,-2.78,9.56,10.67,3.42,48276.0
002329,HSJT,皇氏集团,乳制品,广西,93.37,5.24,8.38,57.38,23.34,9.37,11.8,1.41,0.04,2.63,1.87,20100106,1.29,0.15,8.12,64.39,26.11,1.94,56462.0
002330,DLS,得利斯,食品,山东,95.08,5.02,5.02,19.1,7.34,7.71,4.87,0.97,0.053,2.7,2.51,20100106,3.44,0.69,55.08,297.02,7.55,1.04,32254.0
002331,WTKJ,皖通科技,软件服务,安徽,76.01,3.83,4.12,28.92,19.5,3.52,10.49,2.55,0.109,5.35,2.07,20100106,6.76,1.64,-0.53,-44.22,25.24,5.13,33027.0
002332,XJZY,仙琚制药,生物制药,浙江,26.61,9.05,9.16,63.29,33.2,16.26,8.52,0.93,0.39,3.5,3.96,20100112,12.48,1.36,5.94,23.26,58.32,12.22,34000.0
002333,STLP,ST罗普,铝,江苏,0.0,4.85,5.03,13.31,8.48,3.59,4.54,0.9,-0.027999999999999997,2.49,2.04,20100112,1.97,0.39,-19.42,-136.97,7.68,-3.27,10521.0
002334,YWT,英威腾,电气设备,深圳,32.69,6.33,7.53,27.9,19.09,4.38,2.1,0.28,0.125,2.22,2.46,20100113,6.19,0.82,-2.14,339.15,37.29,5.88,66652.0
002335,KHHS,科华恒盛,电气设备,福建,30.97,3.95,4.62,80.2,31.8,21.67,17.65,3.82,0.56,6.74,3.41,20100113,7.19,1.56,11.92,92.86,31.7,8.89,24356.0
002336,STRL,ST人乐,超市连锁,深圳,0.0,3.73,4.4,42.8,22.07,15.01,24.36,5.54,-0.669,2.58,1.56,20100113,-18.94,-4.3,-25.53,-170.24,26.42,-6.75,11932.0
002337,SXKJ,赛象科技,化工机械,天津,0.0,5.88,5.89,16.13,12.7,1.93,4.25,0.72,-0.1,1.96,1.74,20100115,0.67,0.11,-2.43,-901.07,13.67,-23.62,61260.0
002338,APGD,奥普光电,电器仪表,吉林,121.51,2.4,2.4,10.81,7.44,1.88,2.5,1.04,0.13,3.62,6.01,20100115,3.14,1.31,3.73,11.64,34.31,11.67,37003.0
002339,JCDZ,积成电子,电气设备,山东,0.0,4.81,5.12,34.36,25.8,2.39,4.86,0.95,-0.016,3.44,2.04,20100122,7.29,1.43,7.35,70.35,37.0,-0.79,38085.0
002340,GLM,格林美,小金属,深圳,55.87,41.27,47.84,298.71,152.44,73.16,51.77,1.08,0.07,2.72,1.86,20100122,29.74,0.62,-12.09,-46.07,16.89,3.77,236660.0
002341,XLKJ,新纶科技,化工原料,深圳,0.0,9.34,11.52,92.52,24.97,18.37,32.19,2.79,-0.042,4.24,0.94,20100122,4.76,0.41,-32.82,-219.06,23.77,-2.93,66389.0
002342,JLSJ,巨力索具,机械基件,河北,137.42,8.69,9.6,40.87,24.03,13.27,6.73,0.7,0.019,2.55,1.35,20100126,6.91,0.72,10.74,4.9,18.86,1.15,78411.0
002343,CWCM,慈文传媒,影视音像,浙江,0.0,4.71,4.75,28.44,26.09,0.28,8.52,1.79,-0.04,3.42,2.03,20100126,1.35,0.28,-60.28,-120.34,22.8,-5.41,25980.0
002344,HNPC,海宁皮城,商品城,浙江,23.76,12.74,12.83,112.02,26.18,3.78,16.21,1.26,0.13,5.99,0.69,20100126,43.84,3.42,-5.72,-30.78,39.34,17.1,38346.0
002345,CHJ,潮宏基,服饰,广东,41.63,8.91,9.05,53.64,32.03,2.14,14.24,1.57,0.09,3.73,1.33,20100128,9.94,1.1,-13.18,-59.34,36.18,3.48,26824.0
002346,ZZGF,柘中股份,电气设备,上海,615.4,3.95,4.42,24.51,6.81,2.84,5.21,1.18,0.01,4.41,2.4,20100128,8.76,1.98,54.3,-92.35,23.0,1.27,21429.0
002347,TEGF,泰尔股份,机械基件,安徽,141.44,3.17,4.47,21.47,16.79,2.28,4.91,1.1,0.024,2.51,1.79,20100128,1.41,0.32,-10.87,-40.88,27.47,1.93,28996.0
002348,GLGF,高乐股份,文教休闲,广东,0.0,8.44,9.47,14.24,6.83,6.2,0.1,0.01,-0.042,0.97,2.83,20100203,-1.06,-0.11,-35.39,-269.13,24.47,-10.22,35123.0
002349,JHZY,精华制药,中成药,江苏,30.83,8.23,8.36,30.87,13.32,7.59,10.17,1.22,0.12,2.51,1.99,20100203,3.12,0.37,-1.5,147.74,49.67,10.98,39444.0
002350,BJKR,北京科锐,电气设备,北京,83.61,5.37,5.42,34.57,22.3,6.68,7.03,1.3,0.05,3.39,1.57,20100203,4.96,0.91,-10.82,-46.79,24.18,1.81,28872.0
002351,MBZ,漫步者,IT设备,深圳,58.52,4.57,8.89,24.33,18.64,4.5,4.59,0.52,0.21,2.21,7.34,20100205,5.37,0.6,61.1,130.03,33.89,14.54,118042.0
002352,SFKG,顺丰控股,仓储物流,深圳,47.89,44.9,45.56,1049.07,506.03,203.27,223.82,4.91,1.26,11.55,6.79,20100205,241.76,5.31,39.13,29.84,18.12,5.11,81959.0
002353,JRGF,杰瑞股份,化工机械,山东,21.12,6.03,9.58,179.16,139.54,16.26,37.24,3.89,1.17,10.98,2.99,20100205,58.06,6.06,27.91,23.18,37.68,20.55,48367.0
002354,STTY,*ST天娱,互联网,辽宁,0.0,7.14,9.32,61.78,14.45,0.75,58.88,6.32,-0.212,0.58,5.49,20100209,-62.78,-6.73,-27.51,51.43,47.03,-26.23,24733.0
002355,XMZT,兴民智通,汽车配件,山东,0.0,5.7,6.21,45.0,25.55,8.91,18.6,3.0,-0.244,4.29,1.37,20100209,1.18,0.19,-24.83,-1252.79,-1.27,-14.53,22357.0
002356,STHM,*ST赫美,其他商业,深圳,0.0,5.27,5.28,14.48,11.26,1.13,7.94,1.5,-0.28800000000000003,-3.61,-0.31,20100209,-32.56,-6.17,-54.15,63.47,36.79,-49.8,22040.0
002357,FLYY,富临运业,公路,四川,20.68,3.13,3.13,25.9,2.81,5.74,2.08,0.67,0.215,3.98,1.49,20100210,5.72,1.82,-33.88,-34.64,19.61,15.02,16816.0
002358,SYDQ,森源电气,电气设备,河南,170.52,9.1,9.3,79.25,48.49,26.33,19.35,2.08,0.022000000000000002,4.89,1.02,20100210,14.57,1.57,-3.88,-79.28,24.6,1.73,56678.0
002359,STBX,*ST北讯,通信设备,深圳,0.0,8.32,10.87,140.21,16.76,20.46,47.59,4.38,-0.603,1.74,0.0,20100210,-39.8,-3.66,-47.73,8.89,-112.01,-255.1,34712.0
002360,TDHG,同德化工,化工原料,山西,20.39,2.98,3.92,16.71,9.91,3.64,0.3,0.08,0.25,3.06,2.14,20100303,7.5,1.91,6.18,-25.69,42.21,15.03,16000.0
002361,SJGF,神剑股份,化工原料,安徽,52.8,6.27,8.38,35.51,21.32,7.65,3.99,0.48,0.07,2.1,2.19,20100303,5.54,0.66,-18.91,-39.18,20.73,4.48,55136.0
002362,HWKJ,汉王科技,软件服务,北京,61.75,1.79,2.17,13.84,10.59,1.88,9.66,4.45,0.324,4.24,6.29,20100303,-2.87,-1.32,58.27,155.04,54.03,7.13,38111.0
002363,LJJX,隆基机械,汽车配件,山东,33.88,4.16,4.16,32.22,20.09,10.05,13.78,3.31,0.13,5.36,1.13,20100305,3.73,0.9,-4.45,-19.05,14.01,4.81,30578.0
002364,ZHDQ,中恒电气,电气设备,浙江,42.9,5.24,5.64,33.43,22.18,1.92,10.05,1.78,0.17,3.88,2.52,20100305,7.33,1.3,28.7,54.12,32.63,12.01,44908.0
002365,YAYY,永安药业,化学制药,湖北,20.7,2.43,2.95,20.69,9.46,9.13,7.03,2.38,0.4,5.79,1.86,20100305,6.75,2.29,-11.74,64.19,31.32,12.86,24901.0
002366,THHD,台海核电,专用机械,四川,0.0,5.59,8.67,67.05,35.85,20.0,7.4,0.85,-0.36,2.31,2.0,20100312,7.86,0.91,-19.9,-84.41,-2.09,-96.11,46453.0
002367,KLDT,康力电梯,运输设备,江苏,18.33,5.24,7.98,60.64,42.09,11.85,11.88,1.49,0.47,3.62,3.12,20100312,6.9,0.86,12.39,82.86,32.59,12.04,40714.0
002368,TJGF,太极股份,软件服务,北京,147.09,5.7,5.8,102.09,73.33,11.01,8.04,1.39,0.135,5.3,4.98,20100312,15.15,2.61,3.06,2.5,23.77,1.65,41105.0
002369,ZYKJ,卓翼科技,通信设备,深圳,0.0,5.76,5.77,34.98,14.39,12.56,12.87,2.23,-0.02,3.43,1.81,20100316,1.14,0.2,6.74,-126.28,12.82,-0.42,52071.0
002370,YTYY,亚太药业,化学制药,浙江,0.0,4.63,5.37,18.0,10.24,5.25,13.08,2.44,-0.2,0.6,7.42,20100316,-15.83,-2.95,-50.26,-1647.89,47.79,-29.65,40781.0
002371,BFHC,北方华创,半导体,北京,208.94,4.59,4.96,158.81,99.78,21.01,41.93,8.45,0.67,12.69,14.44,20100316,16.93,3.41,40.16,48.86,35.17,8.51,64341.0
002372,WXXC,伟星新材,其他建材,浙江,32.09,14.21,15.73,48.01,30.75,11.55,1.75,0.11,0.45,2.44,8.2,20100318,15.87,1.01,3.22,6.04,45.39,22.8,43649.0
002373,QFKJ,千方科技,软件服务,北京,32.95,10.45,15.81,181.99,111.16,5.19,62.51,3.95,0.49,7.32,2.8,20100318,37.58,2.38,2.57,24.6,31.71,12.62,92570.0
002374,LPGF,丽鹏股份,建筑工程,山东,0.0,8.55,10.88,62.7,27.36,5.83,20.66,1.9,-0.04,2.63,0.98,20100318,-3.08,-0.28,-47.72,-211.57,13.4,-9.7,30309.0
002375,YSGF,亚厦股份,装修装饰,浙江,38.55,13.31,13.4,208.33,171.61,7.77,19.09,1.42,0.19,6.13,1.54,20100323,47.83,3.57,-7.54,-17.55,14.94,3.54,24172.0
002376,XBY,新北洋,IT设备,山东,38.7,6.41,6.66,55.95,28.03,10.23,9.9,1.49,0.18,5.07,1.87,20100323,14.12,2.12,1.98,-44.4,35.49,7.68,35292.0
002377,GCGX,国创高新,房产服务,湖北,35.84,9.16,9.16,64.84,23.26,1.08,36.42,3.97,0.1,5.82,0.83,20100323,7.32,0.8,-17.45,-60.87,13.79,3.01,29096.0
002378,ZYWY,章源钨业,小金属,江西,0.0,9.23,9.24,39.95,18.09,12.68,5.77,0.62,-0.003,1.78,3.1,20100331,-0.23,-0.03,-2.27,97.35,13.66,-0.22,50535.0
002379,HCKG,宏创控股,铝,山东,0.0,9.26,9.26,23.16,10.68,9.72,5.68,0.61,-0.107,1.6,1.82,20100331,-0.32,-0.03,-20.91,-130.99,1.91,-5.69,40565.0
002380,KYZH,科远智慧,电气设备,江苏,30.01,1.43,2.4,28.76,18.8,4.38,13.88,5.78,0.4,9.4,1.71,20100331,5.43,2.26,25.51,12.77,41.69,15.87,19949.0
002381,SJGF,双箭股份,橡胶,浙江,13.1,3.15,4.12,24.88,17.84,4.43,5.68,1.38,0.56,4.57,2.15,20100402,7.67,1.86,15.11,23.8,33.22,18.15,22513.0
002382,LFYL,蓝帆医疗,医疗保健,山东,7.7,7.03,9.64,179.93,66.06,18.06,52.45,5.44,1.96,9.92,2.03,20100402,29.88,3.1,79.14,403.16,62.82,40.56,84660.0
002383,HZSZ,合众思壮,通信设备,北京,0.0,5.77,7.44,80.12,44.5,4.86,24.49,3.29,-0.3,3.56,2.19,20100402,-5.98,-0.8,1.53,-350.44,45.48,-20.34,48902.0
002384,DSJM,东山精密,元器件,江苏,35.36,12.63,17.1,352.46,199.55,104.99,81.17,4.75,0.56,7.29,3.61,20100409,30.45,1.78,11.51,7.6,17.23,5.24,122318.0
002385,DBN,大北农,饲料,北京,17.02,28.85,41.95,226.38,88.58,64.52,12.06,0.29,0.37,2.51,3.19,20100409,52.56,1.25,24.89,390.88,23.94,9.71,250000.0
002386,TYJT,天原集团,化工原料,四川,224.81,7.81,7.81,148.69,56.65,56.32,24.52,3.14,0.02,6.38,0.92,20100409,14.77,1.89,-17.38,-80.51,6.05,0.1,43810.0
002387,WXN,维信诺,元器件,广东,0.0,10.68,13.68,387.58,74.56,79.82,137.52,10.05,-0.02,10.93,1.2,20100413,-1.91,-0.14,6.63,55.63,20.38,-1.33,41522.0
002388,XYZC,新亚制程,元器件,深圳,68.71,4.83,5.04,27.42,23.23,2.81,4.75,0.94,0.071,2.33,2.77,20100413,1.81,0.36,68.93,2.42,9.74,2.15,32136.0
002389,HTCH,航天彩虹,元器件,浙江,173.36,6.3,9.46,83.81,40.32,18.34,47.77,5.05,0.09,6.86,3.19,20100413,6.51,0.69,13.78,2.33,22.82,4.66,55411.0
002390,XBZY,信邦制药,中成药,贵州,60.79,15.58,16.67,98.97,63.27,20.9,36.24,2.17,0.08,2.92,2.05,20100416,-0.22,-0.01,-14.72,-38.44,21.09,2.88,50766.0
002391,CQGF,长青股份,农药化肥,江苏,17.39,4.58,6.6,56.35,29.45,18.15,21.53,3.26,0.35,6.61,1.15,20100416,14.13,2.14,-9.82,-24.6,22.69,9.38,43327.0
002392,BJLE,北京利尔,其他建材,北京,12.37,8.32,11.9,62.36,44.48,6.55,9.88,0.83,0.31,3.41,1.52,20100423,18.36,1.54,25.17,20.5,25.93,11.58,61133.0
002393,LSZY,力生制药,化学制药,天津,42.76,1.82,1.82,51.98,23.12,10.53,16.92,9.27,0.43,24.34,1.02,20100423,10.83,5.94,-24.3,-41.25,63.01,8.65,17827.0
002394,LFGF,联发股份,纺织,江苏,7.88,3.23,3.33,48.99,31.64,13.85,10.27,3.09,1.07,10.84,1.04,20100423,21.23,6.38,-4.05,46.62,20.64,12.91,21032.0
002395,SXGF,双象股份,塑料,江苏,125.12,2.68,2.68,15.99,11.64,2.9,3.38,1.26,0.095,3.27,4.84,20100429,2.35,0.88,-7.24,5.27,11.34,2.72,6198.0
002396,XWRJ,星网锐捷,通信设备,福建,34.33,5.83,5.83,84.47,64.72,7.03,2.85,0.49,0.5660000000000001,7.01,3.7,20100623,29.6,5.07,9.49,-31.26,33.84,5.03,61413.0
002397,MJGF,梦洁股份,纺织,湖南,108.5,4.83,7.58,35.76,20.35,10.71,6.95,0.92,0.033,2.37,2.03,20100429,2.74,0.36,-19.64,-74.24,41.27,1.86,45672.0
002398,LZJT,垒知集团,其他建材,福建,16.12,5.56,6.92,49.54,35.47,4.23,2.29,0.33,0.41,4.44,1.98,20100506,20.81,3.0,9.0,-8.87,24.91,11.03,21126.0
002399,HPR,海普瑞,化学制药,深圳,30.38,12.47,14.67,185.13,88.5,20.24,59.5,4.06,0.55,7.67,2.55,20100506,33.64,2.29,12.85,5.56,39.29,20.0,33786.0
002400,SGJT,省广集团,广告包装,广东,0.0,16.71,17.43,85.87,48.32,6.67,14.05,0.81,-0.03,3.04,2.12,20100506,19.05,1.09,5.17,-147.52,8.45,-0.6,299448.0
002401,ZYHK,中远海科,软件服务,上海,20.32,3.02,3.09,32.44,29.16,0.9,0.77,0.25,0.53,3.58,3.91,20100506,6.84,2.21,25.52,117.81,19.19,15.84,25608.0
002402,HET,和而泰,元器件,深圳,41.29,7.93,9.14,58.58,37.09,6.58,7.25,0.79,0.31,2.96,5.63,20100511,9.83,1.08,20.19,15.12,22.86,8.67,82121.0
002403,ASD,爱仕达,家用电器,浙江,14.89,3.16,3.5,53.48,26.6,12.91,11.13,3.18,0.44,6.56,1.29,20100511,8.38,2.39,-23.18,38.05,32.07,7.75,14890.0
002404,JXSC,嘉欣丝绸,纺织,浙江,21.72,4.59,5.78,30.05,20.05,3.77,6.45,1.12,0.26,3.11,2.41,20100511,4.97,0.86,-26.79,26.26,17.68,7.84,34459.0
002405,SWTX,四维图新,软件服务,北京,0.0,19.19,19.62,88.35,24.59,6.17,40.8,2.08,-0.1,3.96,3.82,20100518,16.53,0.84,-0.36,-904.4,59.93,-12.72,198623.0
002406,YDCD,远东传动,汽车配件,河南,12.84,4.4,5.91,42.83,30.09,7.23,10.33,1.75,0.44,5.01,1.45,20100518,11.63,1.97,19.92,30.06,31.24,15.83,46486.0
002407,DFD,多氟多,化工原料,河南,571.61,5.79,6.95,100.75,42.7,21.65,20.31,2.92,0.02,4.15,3.6,20100518,0.78,0.11,-5.56,-86.72,15.94,0.48,113296.0
002408,QXTD,齐翔腾达,化工原料,山东,15.46,17.34,17.75,189.42,85.47,53.35,21.87,1.23,0.44,4.62,1.98,20100518,39.68,2.24,-32.07,50.28,10.39,4.82,40289.0
002409,YKKJ,雅克科技,化工原料,江苏,58.56,2.41,4.63,56.97,19.87,8.7,29.97,6.47,0.743,9.98,5.82,20100525,10.98,2.37,23.72,85.17,37.13,20.42,63398.0
002410,GLD,广联达,软件服务,北京,270.62,9.04,11.84,80.53,48.54,7.86,32.19,2.72,0.2,4.88,14.35,20100525,14.86,1.25,16.57,44.65,90.14,9.03,27597.0
002411,YABK,延安必康,化学制药,陕西,559.84,14.4,15.32,218.26,77.3,32.26,51.64,3.37,0.008,6.27,0.99,20100525,22.66,1.48,-21.5,-97.08,20.47,0.25,78544.0
002412,HSZY,汉森制药,中成药,湖南,30.81,4.91,5.03,18.39,5.29,4.45,1.87,0.37,0.168,3.13,2.21,20100525,7.81,1.55,-15.98,-17.96,71.23,16.24,24558.0
002413,LKFW,雷科防务,通信设备,江苏,61.2,10.44,11.02,55.8,24.5,3.35,19.38,1.76,0.09,3.46,2.18,20100528,8.39,0.76,7.68,14.86,46.3,13.63,122278.0
002414,GDHW,高德红外,电器仪表,湖北,49.19,12.48,15.92,61.3,41.8,8.19,11.0,0.69,0.5,2.6,12.59,20100716,13.71,0.86,83.07,239.36,68.91,41.11,52568.0
002415,HKWS,海康威视,电器仪表,浙江,38.82,80.95,93.45,792.17,660.88,59.5,50.58,0.54,0.91,5.12,9.14,20100528,308.6,3.3,5.48,5.13,47.71,20.08,242350.0
002416,ASD,爱施德,电器连锁,深圳,17.1,12.23,12.39,112.05,101.77,0.12,16.22,1.31,0.387,4.19,2.11,20100528,24.09,1.94,7.24,56.85,3.4,1.09,52609.0
002417,SNGF,深南股份,软件服务,江苏,84.56,2.36,2.7,4.56,3.3,0.13,3.35,1.24,0.07,0.94,8.38,20100601,-3.78,-1.4,53.23,4056.84,24.27,6.75,53014.0
002418,STKS,*ST康盛,机械基件,浙江,0.0,11.36,11.36,25.95,12.44,7.19,4.92,0.43,-0.027000000000000003,0.51,3.82,20100601,-10.75,-0.95,-7.62,80.58,11.0,-2.17,28421.0
002419,THGF,天虹股份,百货,深圳,63.53,12.0,12.0,160.47,91.48,42.97,13.09,1.09,0.106,5.48,1.64,20100601,35.05,2.92,-37.11,-80.46,40.54,1.44,24991.0
002420,STYC,ST毅昌,塑料,广东,29.31,3.92,4.01,19.29,13.36,3.84,8.08,2.01,0.111,1.36,3.19,20100601,-6.94,-1.73,-16.13,254.12,11.86,2.11,19014.0
002421,DSZN,达实智能,软件服务,深圳,27.27,17.7,19.25,72.52,47.16,4.55,2.13,0.11,0.11,1.57,2.53,20100603,8.35,0.43,33.18,63.57,30.8,10.09,91306.0
002422,KLYY,科伦药业,化学制药,四川,49.45,10.78,14.39,320.42,145.42,112.61,37.15,2.58,0.35,9.1,2.53,20100603,75.19,5.23,-9.99,-45.15,55.68,4.3,47395.0
002423,ZLZB,中粮资本,多元金融,河南,17.78,5.03,23.04,842.07,451.47,0.97,96.65,4.19,0.405,7.38,1.3,20100603,45.26,1.96,140.3,35.17,-10.5,107.17,18922.0
002424,GZBL,贵州百灵,中成药,贵州,60.15,7.78,14.11,71.08,46.95,6.64,1.36,0.1,0.12,2.77,3.3,20100603,20.35,1.44,-4.29,-46.67,60.58,7.99,60148.0
